"State","Item","Model","MAE","RMSE","Type"
"Ohio","Seafood","ETS",0.0409480305301347,0.175553537402929,"Food"
"Ohio","Fruits","ARIMA",0.153645833333345,0.294627825494395,"Food"
"Ohio","Fruits","ETS",0.153664403277387,0.294642539130131,"Food"
"Ohio","Mixed","ARIMA",0.0307617187499498,0.124019592706153,"Food"
"Ohio","Mixed","ETS",0.0307963134391067,0.124025780160606,"Food"
"Ohio","Pasta","ARIMA",0.0306897642798083,0.124007271634273,"Food"
"Ohio","Pasta","ETS",0.0321409383808295,0.124033725424591,"Food"
"Ohio","Salads","ARIMA",0.0992838541666665,0.244514470714698,"Food"
"Ohio","Salads","ETS",0.0993064282246849,0.244526692597151,"Food"
"Ohio","Potatoes","ARIMA",0.0307617187499768,0.124019592706153,"Food"
"Ohio","Potatoes","ETS",0.0307998289214096,0.124025780320837,"Food"
"Ohio","Eggs","ARIMA",0.0405276958055245,0.142773003651503,"Food"
"Ohio","Eggs","ETS",0.0408999188681357,0.142833234591831,"Food"
"Ohio","Beverages","ARIMA",0.0494517199365535,0.170160158643504,"Food"
"Ohio","Beverages","ETS",0.060617124759496,0.174001296401213,"Food"
"Oklahoma","Meat","ARIMA",0.0798611111111109,0.199826313471363,"Food"
"Oklahoma","Meat","ETS",0.0786520642663077,0.199840887686985,"Food"
"Oklahoma","Pastries","ARIMA",0.0104166666666667,0.102062072615966,"Food"
"Oklahoma","Pastries","ETS",0.0205682733558314,0.101534172681695,"Food"
"Oklahoma","Dairy","ARIMA",0.0307617187499878,0.124019592706153,"Food"
"Oklahoma","Dairy","ETS",0.0308227542949371,0.124025773605322,"Food"
"Oklahoma","Seafood","ARIMA",0.0103459705959364,0.0719784524137837,"Food"
"Oklahoma","Seafood","ETS",0.0137209333267141,0.0702775421657882,"Food"
"Oklahoma","Fruits","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"Oklahoma","Fruits","ETS",0.0104011658756088,0.0719841818679589,"Food"
"Oklahoma","Mixed","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"Oklahoma","Mixed","ETS",0.0103321649787912,0.0719841858225301,"Food"
"Arizona","Meat","ARIMA",0.0893554687500008,0.211371082163573,"Food"
"Arizona","Meat","ETS",0.0893494322577334,0.211381638888095,"Food"
"Arizona","Pastries","ARIMA",0.0692853392673465,0.186183490303844,"Food"
"Arizona","Pastries","ETS",0.0703244337373243,0.18743703185588,"Food"
"Arizona","Fish","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"Arizona","Fish","ETS",0.010358623099161,0.0719841921644092,"Food"
"Arizona","Vegetables","ARIMA",0.0104166666666667,0.102062072615966,"Food"
"Arizona","Vegetables","ETS",0.0205757016002766,0.101534173036737,"Food"
"Arizona","Dairy","ARIMA",0.0493893281146104,0.156450105964197,"Food"
"Arizona","Dairy","ETS",0.0507500532523354,0.159267171944461,"Food"
"Arizona","Seafood","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"Arizona","Seafood","ETS",0.0103741380117532,0.0719841916606933,"Food"
"Arizona","Fruits","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"Arizona","Fruits","ETS",0.0103300588721319,0.0719841832459199,"Food"
"Arizona","Potatoes","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"Arizona","Potatoes","ETS",0.0103886196126174,0.0719841872907705,"Food"
"Arizona","Eggs","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"Arizona","Eggs","ETS",0.0103570900844244,0.0719841920625653,"Food"
"Arizona","Beverages","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"Arizona","Beverages","ETS",0.0103222759754501,0.0719841806877433,"Food"
"Maine","Meat","ARIMA",0.0506962150124036,0.155514755453287,"Food"
"Maine","Meat","ETS",0.0509955171509285,0.159267217309866,"Food"
"Maine","Pastries","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"Maine","Pastries","ETS",0.010383711834918,0.0719841894863939,"Food"
"Maine","Vegetables","ARIMA",0.0571004976685763,0.159621276009199,"Food"
"Maine","Vegetables","ETS",0.0508357201004258,0.159267118722331,"Food"
"Maine","Dairy","ARIMA",0.0191750107416286,0.115056797758485,"Food"
"Maine","Dairy","ETS",0.0387784713082922,0.12375678777394,"Food"
"Maine","Pasta","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"Maine","Pasta","ETS",0.010359133999728,0.0719841921908205,"Food"
"Maine","Eggs","ARIMA",0.0104166666666667,0.144337567297406,"Food"
"Maine","Eggs","ETS",0.0208072467640943,0.143968374476312,"Food"
"Idaho","Meat","ARIMA",0.0990986271145619,0.244263537080671,"Food"
"Idaho","Meat","ETS",0.0992777502922491,0.244526684183169,"Food"
"Idaho","Pastries","ARIMA",0.0697770581318493,0.187199750379735,"Food"
"Idaho","Pastries","ETS",0.0703689708211902,0.187436967938286,"Food"
"Idaho","Vegetables","ARIMA",0.0494820338359082,0.156477694155398,"Food"
"Idaho","Vegetables","ETS",0.050668073708998,0.159267136364172,"Food"
"Idaho","Dairy","ARIMA",0.0104166666666667,0.0834221901143479,"Food"
"Idaho","Dairy","ETS",0.0206851606846969,0.101534151815641,"Food"
"Idaho","Seafood","ARIMA",0.0307617187499807,0.124019592706153,"Food"
"Idaho","Seafood","ETS",0.0306981657794995,0.124025768216458,"Food"
"Idaho","Fruits","ARIMA",0.0104166666666667,0.102062072615966,"Food"
"Idaho","Fruits","ETS",0.0206249747104185,0.101534173168632,"Food"
"Mississippi","Meat","ARIMA",0.0312500515220811,0.153093796159317,"Food"
"Mississippi","Meat","ETS",0.0387006345310357,0.124196464886934,"Food"
"Mississippi","Pastries","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"Mississippi","Pastries","ETS",0.0103947101954634,0.0719841846913121,"Food"
"Mississippi","Fish","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"Mississippi","Fish","ETS",0.0103184819485622,0.0719841768773049,"Food"
"Mississippi","Vegetables","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"Mississippi","Vegetables","ETS",0.0103437981425046,0.0719841896416093,"Food"
"Mississippi","Seafood","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"Mississippi","Seafood","ETS",0.0103371312627609,0.0719841874858156,"Food"
"Mississippi","Pasta","ARIMA",0.0104166666666667,0.102062072615966,"Food"
"Mississippi","Pasta","ETS",0.0206045653519047,0.101534170607347,"Food"
"Mississippi","Potatoes","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"Mississippi","Potatoes","ETS",0.0103601556443748,0.0719841922323381,"Food"
"Mississippi","Eggs","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"Mississippi","Eggs","ETS",0.0103720993075544,0.0719841919099963,"Food"
"Nevada","Meat","ARIMA",0.079861111111111,0.199826313471363,"Food"
"Nevada","Meat","ETS",0.0786406149465413,0.19984087282302,"Food"
"Nevada","Pastries","ARIMA",0.0104166666666667,0.102062072615966,"Food"
"Nevada","Pastries","ETS",0.0205493940091548,0.101534155167251,"Food"
"Nevada","Fish","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"Nevada","Fish","ETS",0.010376685221202,0.0719841912642454,"Food"
"Nevada","Seafood","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"Nevada","Seafood","ETS",0.0103726090616778,0.0719841918533252,"Food"
"Nevada","Fruits","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"Nevada","Fruits","ETS",0.0103300588721319,0.0719841832459199,"Food"
"Nevada","Pasta","ARIMA",0.0103239655190466,0.0719782395589919,"Food"
"Nevada","Pasta","ETS",0.0112545146961111,0.0706085389073998,"Food"
"New Jersey","Meat","ARIMA",0.109212239583333,0.291992006050204,"Food"
"New Jersey","Meat","ETS",0.109237851663421,0.292006567097657,"Food"
"New Jersey","Pastries","ARIMA",0.0691546423130527,0.186247209531784,"Food"
"New Jersey","Pastries","ETS",0.0703344893557161,0.187437044489402,"Food"
"New Jersey","Fish","ARIMA",0.0407986111111023,0.142826137508355,"Food"
"New Jersey","Fish","ETS",0.0408338128460856,0.142833271204611,"Food"
"New Jersey","Vegetables","ARIMA",0.0104166666666667,0.102062072615966,"Food"
"New Jersey","Vegetables","ETS",0.0206563763248573,0.101534170512818,"Food"
"New Jersey","Dairy","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"New Jersey","Dairy","ETS",0.0108820517602455,0.071986208072802,"Food"
"New Jersey","Seafood","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"New Jersey","Seafood","ETS",0.0103184819485622,0.0719841768773049,"Food"
"New Jersey","Fruits","ARIMA",0.0104166666666667,0.102062072615966,"Food"
"New Jersey","Fruits","ETS",0.0206310118297044,0.101534177514067,"Food"
"New Jersey","Mixed","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"New Jersey","Mixed","ETS",0.0104011658756088,0.0719841818679589,"Food"
"New Jersey","Pasta","ARIMA",0.0306897642797772,0.124007271634272,"Food"
"New Jersey","Pasta","ETS",0.0308193847536332,0.12402576816436,"Food"
"New Jersey","Salads","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"New Jersey","Salads","ETS",0.0103189971953021,0.0719841772165215,"Food"
"New Jersey","Eggs","ARIMA",0.0331462071080229,0.12388868562442,"Food"
"New Jersey","Eggs","ETS",0.0373029100888857,0.123842983333895,"Food"
"New Jersey","Beverages","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"New Jersey","Beverages","ETS",0.0103906506363709,0.0719841864845679,"Food"
"North Dakota","Meat","ARIMA",0.0803665762028039,0.224252226518665,"Food"
"North Dakota","Meat","ETS",0.080355822478934,0.224393064200487,"Food"
"North Dakota","Vegetables","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"North Dakota","Vegetables","ETS",0.0103685295707912,0.0719841922011394,"Food"
"North Dakota","Seafood","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"North Dakota","Seafood","ETS",0.0103782129226892,0.0719841909811402,"Food"
"North Dakota","Mixed","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"North Dakota","Mixed","ETS",0.0103596448481309,0.0719841922134634,"Food"
"North Dakota","Potatoes","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"North Dakota","Potatoes","ETS",0.0103802491300784,0.0719841905508913,"Food"
"South Carolina","Meat","ARIMA",0.185510019492596,0.339429244764083,"Food"
"South Carolina","Meat","ETS",0.186360573899648,0.339326131150745,"Food"
"South Carolina","Pastries","ARIMA",0.0307617187499227,0.124019592706153,"Food"
"South Carolina","Pastries","ETS",0.0303975571302164,0.124261625118176,"Food"
"South Carolina","Fish","ARIMA",0.0608723958331644,0.20171788261497,"Food"
"South Carolina","Fish","ETS",0.0608075158107142,0.201727943087651,"Food"
"South Carolina","Vegetables","ARIMA",0.0104166666666667,0.102062072615966,"Food"
"South Carolina","Vegetables","ETS",0.0205600347785343,0.101534164448773,"Food"
"South Carolina","Dairy","ARIMA",0.0507269965277781,0.159259217202298,"Food"
"South Carolina","Dairy","ETS",0.0506593106331952,0.159267144445105,"Food"
"South Carolina","Seafood","ARIMA",0.0410156249999863,0.175544786941174,"Food"
"South Carolina","Seafood","ETS",0.0408715581891368,0.17555349706662,"Food"
"South Carolina","Pasta","ARIMA",0.0605468749998559,0.173992636338438,"Food"
"South Carolina","Pasta","ETS",0.0604497184977561,0.174001349649303,"Food"
"West Virginia","Meat","ARIMA",0.0351935617991031,0.124220134563064,"Food"
"West Virginia","Meat","ETS",0.0379922491317032,0.124166762649582,"Food"
"West Virginia","Pastries","ARIMA",0.0407986111111023,0.142826137508355,"Food"
"West Virginia","Pastries","ETS",0.0407947711079753,0.142833275845358,"Food"
"West Virginia","Vegetables","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"West Virginia","Vegetables","ETS",0.0104011658756088,0.0719841818679589,"Food"
"West Virginia","Seafood","ARIMA",0.0103453078481202,0.0719795139543635,"Food"
"West Virginia","Seafood","ETS",0.0104068007755853,0.0719841788203834,"Food"
"West Virginia","Mixed","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"West Virginia","Mixed","ETS",0.010401168853294,0.0719841810383596,"Food"
"West Virginia","Beverages","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"West Virginia","Beverages","ETS",0.0103957245670537,0.0719841842053213,"Food"
"Montana","Meat","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"Montana","Meat","ETS",0.0103205426199995,0.0719841782115444,"Food"
"Montana","Pastries","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"Montana","Pastries","ETS",0.0104265148047761,0.0719841830547687,"Food"
"Montana","Fish","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"Montana","Fish","ETS",0.0103197456033658,0.0719841788530735,"Food"
"Montana","Fruits","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"Montana","Fruits","ETS",0.0103195123894515,0.071984177551967,"Food"
"Missouri","Meat","ARIMA",0.0898437499997954,0.234721965400911,"Food"
"Missouri","Meat","ETS",0.089875008240645,0.234733694287682,"Food"
"Missouri","Pastries","ARIMA",0.0104166666666667,0.102062072615966,"Food"
"Missouri","Pastries","ETS",0.0206350359772471,0.101534178323602,"Food"
"Missouri","Fish","ARIMA",0.0104166666666667,0.102062072615966,"Food"
"Missouri","Fish","ETS",0.0205793753489599,0.101534167945639,"Food"
"Missouri","Vegetables","ARIMA",0.0507269965278264,0.159259217202298,"Food"
"Missouri","Vegetables","ETS",0.050656678896144,0.159267149162941,"Food"
"Missouri","Dairy","ARIMA",0.0307617187498842,0.124019592706153,"Food"
"Missouri","Dairy","ETS",0.0307871404362114,0.124025784199761,"Food"
"Missouri","Fruits","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"Missouri","Fruits","ETS",0.0103376444138613,0.0719841876742613,"Food"
"Missouri","Mixed","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"Missouri","Mixed","ETS",0.0103952174071601,0.0719841844502006,"Food"
"Missouri","Pasta","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"Missouri","Pasta","ETS",0.0103720993075544,0.0719841919099963,"Food"
"Alaska","Meat","ARIMA",0.0605468749998019,0.173992636338438,"Food"
"Alaska","Meat","ETS",0.060505659184654,0.174001337940268,"Food"
"Alaska","Pastries","ARIMA",0.0104166666666667,0.144337567297406,"Food"
"Alaska","Pastries","ETS",0.0207668850213249,0.143968377714458,"Food"
"Alaska","Fish","ARIMA",0.0992838541666549,0.244514470714698,"Food"
"Alaska","Fish","ETS",0.099316430869095,0.244526683635351,"Food"
"Alaska","Dairy","ARIMA",0.032206833573411,0.136258193205,"Food"
"Alaska","Dairy","ETS",0.0405071733036182,0.140375897163447,"Food"
"Alaska","Seafood","ARIMA",0.0702582465279313,0.187427648077569,"Food"
"Alaska","Seafood","ETS",0.0702858520077721,0.187437031747917,"Food"
"Alaska","Mixed","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"Alaska","Mixed","ETS",0.0103931882495043,0.0719841853920408,"Food"
"Alaska","Potatoes","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"Alaska","Potatoes","ETS",0.0104006591765605,0.0719841821468617,"Food"
"New Hampshire","Meat","ARIMA",0.0569470703798289,0.162149346804207,"Food"
"New Hampshire","Meat","ETS",0.0595329751077504,0.17408438300456,"Food"
"New Hampshire","Vegetables","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"New Hampshire","Vegetables","ETS",0.0103195123894515,0.071984177551967,"Food"
"New Hampshire","Dairy","ARIMA",0.0188170002882691,0.116771812681726,"Food"
"New Hampshire","Dairy","ETS",0.0307711315215267,0.124025782022265,"Food"
"New Hampshire","Fruits","ARIMA",0.0307617187499612,0.124019592706153,"Food"
"New Hampshire","Fruits","ETS",0.0303699289424155,0.124026390670761,"Food"
"New Hampshire","Pasta","ARIMA",0.0104166666666667,0.102062072615966,"Food"
"New Hampshire","Pasta","ETS",0.0191899689020982,0.101545258680955,"Food"
"New Hampshire","Potatoes","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"New Hampshire","Potatoes","ETS",0.0108866523783087,0.0719862085992204,"Food"
"Washington DC","Meat","ARIMA",0.0104166666666667,0.102062072615966,"Food"
"Washington DC","Meat","ETS",0.0206383584474556,0.101534167511543,"Food"
"Washington DC","Pastries","ARIMA",0.050896321040632,0.139488341706045,"Food"
"Washington DC","Pastries","ETS",0.0409200013833418,0.142833217394373,"Food"
"Washington DC","Fish","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"Washington DC","Fish","ETS",0.0108876741626407,0.0719862086704976,"Food"
"Washington DC","Vegetables","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"Washington DC","Vegetables","ETS",0.0108871632966134,0.0719862086369365,"Food"
"Washington DC","Dairy","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"Washington DC","Dairy","ETS",0.0103870852129305,0.0719841885762576,"Food"
"Washington DC","Pasta","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"Washington DC","Pasta","ETS",0.0103860686638101,0.0719841889044141,"Food"
"Washington DC","Beverages","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"Washington DC","Beverages","ETS",0.0103812669218959,0.071984190313149,"Food"
"Alabama","Meat","ARIMA",0.0702582465280849,0.187427648077569,"Food"
"Alabama","Meat","ETS",0.0703945252943935,0.187437057415045,"Food"
"Alabama","Pastries","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"Alabama","Pastries","ETS",0.0103301101820992,0.0719841849103576,"Food"
"Alabama","Vegetables","ARIMA",0.0104166666666667,0.102062072615966,"Food"
"Alabama","Vegetables","ETS",0.0205742859816381,0.101534169121593,"Food"
"Alabama","Pasta","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"Alabama","Pasta","ETS",0.0103957245670537,0.0719841842053213,"Food"
"Alabama","Salads","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"Alabama","Salads","ETS",0.0103967387314521,0.07198418370426,"Food"
"Alabama","Beverages","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"Alabama","Beverages","ETS",0.0103157795038051,0.0719841758183896,"Food"
"South Dakota","Meat","ARIMA",0.0307617187499878,0.124019592706153,"Food"
"South Dakota","Meat","ETS",0.0307742753536551,0.124025790236618,"Food"
"South Dakota","Pastries","ARIMA",0.0104166666666667,0.102062072615966,"Food"
"South Dakota","Pastries","ETS",0.0205910936437081,0.101534176591428,"Food"
"South Dakota","Dairy","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"South Dakota","Dairy","ETS",0.0103832032778034,0.0719841896297075,"Food"
"South Dakota","Salads","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"South Dakota","Salads","ETS",0.0103807580519727,0.0719841904339049,"Food"
"Vermont","Meat","ARIMA",0.0538847015376332,0.15471072384266,"Food"
"Vermont","Meat","ETS",0.0507947836348805,0.159267145930217,"Food"
"Vermont","Dairy","ARIMA",0.0507269965278748,0.159259217202298,"Food"
"Vermont","Dairy","ETS",0.0506973959464294,0.159267166960506,"Food"
"Vermont","Fruits","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"Vermont","Fruits","ETS",0.010101793298787,0.0719847667836652,"Food"
"Vermont","Salads","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"Vermont","Salads","ETS",0.0103305730160421,0.0719841835059311,"Food"
"Vermont","Potatoes","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"Vermont","Potatoes","ETS",0.0103952174071601,0.0719841844502006,"Food"
"Kansas","Meat","ARIMA",0.1171875,0.242061459137964,"Food"
"Kansas","Meat","ETS",0.117083307756302,0.242073523072914,"Food"
"Kansas","Pastries","ARIMA",0.135199652777756,0.259999666132264,"Food"
"Kansas","Pastries","ETS",0.135160203422111,0.260012629345085,"Food"
"Kansas","Vegetables","ARIMA",0.0104166666666667,0.102062072615966,"Food"
"Kansas","Vegetables","ETS",0.0205916194561837,0.101534176463534,"Food"
"Kansas","Dairy","ARIMA",0.0104166666666667,0.102062072615966,"Food"
"Kansas","Dairy","ETS",0.0206036936159521,0.101534179217621,"Food"
"Kansas","Mixed","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"Kansas","Mixed","ETS",0.0108835857703716,0.0719862082856698,"Food"
"Kansas","Pasta","ARIMA",0.0104166666666667,0.102062072615966,"Food"
"Kansas","Pasta","ETS",0.0206004798063167,0.101534176262411,"Food"
"Kansas","Salads","ARIMA",0.0104166666666667,0.102062072615966,"Food"
"Kansas","Salads","ETS",0.0205625908272909,0.101534148814279,"Food"
"Kansas","Potatoes","ARIMA",0.0104166666666667,0.102062072615966,"Food"
"Kansas","Potatoes","ETS",0.0205819671712833,0.101534176410644,"Food"
"Rhode Island","Meat","ARIMA",0.0605468749999083,0.173992636338438,"Food"
"Rhode Island","Meat","ETS",0.060431783731244,0.174001280945324,"Food"
"Rhode Island","Pastries","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"Rhode Island","Pastries","ETS",0.0103205426199995,0.0719841782115444,"Food"
"Rhode Island","Fish","ARIMA",0.0307617187499805,0.124019592706153,"Food"
"Rhode Island","Fish","ETS",0.0307016207971022,0.124025768342091,"Food"
"Rhode Island","Vegetables","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"Rhode Island","Vegetables","ETS",0.0103606663884648,0.0719841922474443,"Food"
"Rhode Island","Fruits","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"Rhode Island","Fruits","ETS",0.0108881849763958,0.0719862086999039,"Food"
"Wyoming","Meat","ARIMA",0.0407986111111109,0.142826137508355,"Food"
"Wyoming","Meat","ETS",0.0408214824940947,0.142833269926458,"Food"
"Wyoming","Pastries","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"Wyoming","Pastries","ETS",0.0103855603113793,0.0719841890628384,"Food"
"Wyoming","Vegetables","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"Wyoming","Vegetables","ETS",0.0103402093836911,0.0719841885599507,"Food"
"Wyoming","Dairy","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"Wyoming","Dairy","ETS",0.0103834808720697,0.0719841891967145,"Food"
"Wyoming","Seafood","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"Wyoming","Seafood","ETS",0.0103195123894515,0.071984177551967,"Food"
"Wyoming","Mixed","ARIMA",0.0104166666666667,0.102062072615966,"Food"
"Wyoming","Mixed","ETS",0.0205753187511987,0.101534165961925,"Food"
"Wyoming","Eggs","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"Wyoming","Eggs","ETS",0.0103680194000639,0.0719841922276519,"Food"
"Delaware","Dairy","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"Delaware","Dairy","ETS",0.0103865769643254,0.0719841887422205,"Food"
"Delaware","Pasta","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"Delaware","Pasta","ETS",0.0103812669218959,0.071984190313149,"Food"
"Republic of Palau","Meat","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"Republic of Palau","Meat","ETS",0.010366488575271,0.0719841922845702,"Food"
"Puerto Rico","Meat","ARIMA",0.0579237793057512,0.194682012833094,"Food"
"Puerto Rico","Meat","ETS",0.0532770423070537,0.21193788992651,"Food"
"Puerto Rico","Pastries","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"Puerto Rico","Pastries","ETS",0.010322790597211,0.0719841809817416,"Food"
"Puerto Rico","Fish","ARIMA",0.105842258977979,0.315555156032936,"Food"
"Puerto Rico","Fish","ETS",0.132209215312458,0.338020019712183,"Food"
"Puerto Rico","Potatoes","ARIMA",0.00520833333333333,0.0721687836487032,"Food"
"Puerto Rico","Potatoes","ETS",0.0103184819485622,0.0719841768773049,"Food"
